Image,Name,Rating,Number of Episodes,Description
"https://m.media-amazon.com/images/M/MV5BYzdmZjc5M2QtYTFhNC00MjQxLWIyODYtMTY0MWQ1NDVhNzVjXkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",650. Different Kinds of Rain,6.1, (439),"A family struggles with the teenager son who suffers from Hikikomori phenomenon. Suddenly, he closes the door and locks himself in, shutting out a helpless father, mother and sister"
"https://m.media-amazon.com/images/M/MV5BN2JkZDIwMmYtNmJjMy00YTBiLWJhNDctZTdmNjIwZjRjYjQ2XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",651. The Lo0n,7.8, (7),"The government says radiation has infested everything. The food we eat, the water we drink, the air we breathe. They've issued masks for everyone to wear when outside and anti-radiation medication is being distributed weekly around the world. People live in fear. Of everything, everyone. Some people don't believe the government, they think it's a conspiracy. But, Vincent, he just doesn't care. He doesn't wear a mask anywhere and sells his pills on the streets to the paranoid. Everyone thinks he's gone mad in the head."
"https://m.media-amazon.com/images/M/MV5BNzBlNDczNDAtOWNiNy00MTM1LWE2OGUtMDE4NTVhNTM1NTQxXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",652. Policenauts,8.3, (167),"Johnathan Ingram is one of ""policenauts"" assigned the task of upholding the law on a space station called ""Beyond Coast"". Ingram was lost in the space after an accident left himn out of control in his spacesuit. But the suit was equipped with a cryogenic-life sistem and 25 year later his frozen body was recovered. The new world arround him is very different, all his friends are old men and his wife has remarried and had a daugther. Johnathan returns to the Earth and become in a private eye but when is ex-wife's new husband goes missing and she visiting Johnathan to ask for his help, Ingram returns to ""Beyond Coast"". Helped by is old friend Ed Brown, he will discover many things about is past and the tragic accident that changed his life..."
"https://m.media-amazon.com/images/M/MV5BY2Y1MTRiYTAtZjY5Zi00ZjgxLTlkZTQtNWE3MjBhOWJiMzJhXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",653. Muse Dash,7.2, (53),"Play as characteristic Heroines, Dash through fairy tale like stages, Dancing to the rhythm and beats, Kick those silly cute enemies into outer space."
"https://m.media-amazon.com/images/M/MV5BN2Y0ZTE1ODktMDczMi00NjFmLWE0MmMtZDUzYmI3M2Y1NzJlXkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",654. Hirogaru Sky! Precure,7.7, (75),"A major incident has occurred in the peaceful Sky Land!? The young Princess Eru has been kidnapped by the monsters of Underground Empire. A brave young girl, Sora, follows the princess through a mysterious hole. ""TV""? ""Cars""? Are those some kind of magic tools!?!? But there's no time to be surprised. She has to get the princess back to the castle.... Flying between two worlds. The adventure with the Pretty Cure begins now. It's hero time."
"https://m.media-amazon.com/images/M/MV5BMGU4ZTU4NWMtNDUyYS00OGVkLWJlYmQtM2YzMWUxOWIyZGQwXkEyXkFqcGc@._V1_QL75_UY207_CR4,0,140,207_.jpg",655. Atakku no. 1,6.9, (546),The series follows 12-year-old Ayuhara Kozue's hardships with a lung disease and her struggle in becoming a pro volleyball player.
"https://m.media-amazon.com/images/M/MV5BYzQ5NDg1NjQtMDllNS00NzZhLWExNzUtNzNiMjc5NDQ2Y2ZhXkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",656. Castlevania: Aria of Sorrow,8.2, (409),"In the year 2035, Dracula's castle appears in modern Japan. High school student Soma Cruz teams up with Genya Arikado, Yoko Belnades and the amnesic ""J"" to defeat Graham Jones, who believes he is the new Dracula."
"https://m.media-amazon.com/images/M/MV5BZmE5ZWI2MTAtZGQ2Ni00Nzc4LWExMjItNDY4YjNiNjVhMDM3XkEyXkFqcGc@._V1_QL75_UY207_CR69,0,140,207_.jpg",657. I Want You to Show Me Your Panties with a Disgusted Face 2,5.8, (85),A project where a number of women in different costumes show their panties while they make a disgusted face.
"https://m.media-amazon.com/images/M/MV5BNzljM2U2OWItNjE1NS00ZDdmLTlhNDctNmVjZTJlMWFjYTg1XkEyXkFqcGc@._V1_QL75_UY207_CR4,0,140,207_.jpg",658. Enter the Anime,2.6, (1.9K),"It is a documentary special aimed at newcomers to anime, and follows anime newbie, Alex Burunova, as she dives into the mysterious world of the genre. The documentary features some of the biggest anime stars like Kenji Kamiyama, Shinji Aramaki, Kozo Morishita, production houses like TOEI Animation and Polygon Pictures and IP like Aggretsuko, Evangelion and Ultraman to give the fans a behind-the-scenes look at the elusive world of anime."
"https://m.media-amazon.com/images/M/MV5BNTFmODllYWMtMDAyZC00YjkxLTkwMzQtMWE1MWM3ZTFmZmFhXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",659. The Gene of AI,6.0, (161),"A doctor who treats robot and humanoid problems takes place in the near future when humanoids with AI account for 10% of the population. Hikaru Sudô, also known as Moggadeet, secretly takes on illegal medical procedures."
"https://m.media-amazon.com/images/M/MV5BZGEyOTdjNmYtOWI2Ny00OTQwLTlhYmEtZTFmMDFhYTUyZjVjXkEyXkFqcGc@._V1_QL75_UY207_CR4,0,140,207_.jpg",660. The Idolm@ster,6.7, (231),The arduous struggle of the 13 girls from Talent Production 765 who dream of one day becoming idols in the competitive Japanese entertainment industry.
"https://m.media-amazon.com/images/M/MV5BZjlkMjE3MjAtMzFjOS00OTQzLTg5ZDktMjc0YjA5MDY4OWFkXkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",661. Pani poni dasshu!,6.4, (225),"Rebecca Miyamoto, an 11-year-old child prodigy, accepts a teaching job at Momotsuki Gakuen (Peach Moon Academy), a high school that can be best described as 'bizarre'!"
"https://m.media-amazon.com/images/M/MV5BMDA1ZmE5NzUtZGFjMy00ZjAwLWJlOGYtOTg4MDhhY2Y4NDJkXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",662. Date A Bullet: Nightmare or Queen,6.9, (192),Short
"https://m.media-amazon.com/images/M/MV5BYjYyM2IyZTAtNjAwMi00NTNkLWI3OTctMjA2ZTA2Zjg2ZjUyXkEyXkFqcGc@._V1_QL75_UY207_CR4,0,140,207_.jpg",663. Afterimage,7.9, (26),"Afterimage is a hand-drawn 2D action adventure that emphasizes fast-paced combat with diversified character builds, non-linear levels, and a gripping story set in the ruins of a fantasy world."
"https://m.media-amazon.com/images/M/MV5BZWIwMzJiZjQtMTMwZS00MjQzLTgwNDItOTQ1MWFmN2RhYzk3XkEyXkFqcGc@._V1_QL75_UY207_CR4,0,140,207_.jpg",664. THE IDOLM@STER CINDERELLA GIRLS U149,7.4, (45),"A spin-off of THE iDOLM@STER Cinderella Girls set in a different canon, it features almost all of the younger idols under 12 years old (as the title implies, who are under 149cm in height) of the series and a new, short producer."
"https://m.media-amazon.com/images/M/MV5BOTE4YjVhNWQtYTVlMS00OTVjLTg0MzgtZDYwODQ3MDFjYWY5XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",665. Mega Man 8,6.7, (355),"A mysterious robot lands on Earth, along with a powerful substance, which Dr. Wily plans to harness to take over the world. Mega Man must stop him and discover who the mysterious robot is."
"https://m.media-amazon.com/images/M/MV5BYjQyZTAyYWQtMDcyNS00NDdhLWE1ZGItMjNjYTZmYzY3MDJjXkEyXkFqcGc@._V1_QL75_UX140_CR0,3,140,207_.jpg",666. Hoshi no Samidare,5.3, (208),"The world is in mortal peril. A high school boy has suddenly given a mission of finding the princess Samidare and protecting the planet from incredible ""Biscuit Hammer""."
"https://m.media-amazon.com/images/M/MV5BMjEyMzIwOTU2NV5BMl5BanBnXkFtZTcwNzE1ODU3MQ@@._V1_QL75_UY207_CR35,0,140,207_.jpg",667. Ai shite naito,6.4, (339),Love triangle between a girl from a traditional family and two members of a rock band.
"https://m.media-amazon.com/images/M/MV5BNTYzNmQwYzctZjIzYi00Njk3LTljYjYtZDRiNGRhMmE3OWUyXkEyXkFqcGc@._V1_QL75_UY207_CR2,0,140,207_.jpg",668. Shin Yaranaika,6.3, (8),"The story begins with Masaki Michishita, an ordinary prep school student who is rushing to the bathroom in a park one day. Despite his rush, he spots Takakazu Abe, an exceedingly handsome auto mechanic sitting on a bench. The two exchange looks, and after Abe utters ""Yaranai ka"" (Shall we do it?), the two begin their encounter."
"https://m.media-amazon.com/images/M/MV5BNzVkOTAxZDQtNDczZC00MDFiLWJkYTktNmJlMzU1OTZlZjRjXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",669. Hurricane Polimar,7.4, (87),"Takeshi Yoroi was trained for years as an officer of the International Secret Police Agency, including training in martial arts and several athletic skills. But his mentor distrusted his initiatives and eventually kicked him out of the force. Takeshi resurfaced as the assistant of the private detective Joe Kuruma. Secretly, Takeshi acquired a special suit with several different forms and weapons. He became the armored superhero Hurricane Polymar, engaging in a private war against organized crime."
"https://m.media-amazon.com/images/M/MV5BNjczZWQ2NWItOTE2MS00MmNiLWJkYWMtMzI2MTM3NTE3M2QzXkEyXkFqcGc@._V1_QL75_UY207_CR4,0,140,207_.jpg",670. Dark Cat,4.2, (159),Brothers Hyoi and Ryoi Kagezaki use their ability to shape-shift into cats to combat a malevolent influence at their school.
"https://m.media-amazon.com/images/M/MV5BMGJlMTM3M2QtZWIyYi00MDFjLTgwZTAtZjk2OGE5YjU1NmYwXkEyXkFqcGc@._V1_QL75_UY207_CR4,0,140,207_.jpg",671. Tenchi Universe,7.5, (29),An alternate re-telling of 'Tenchi Muyo'.
"https://m.media-amazon.com/images/M/MV5BOGFiOWJhODMtNmUxNy00NjQ2LWFjMWQtNzRlNjlmN2Y3OTRkXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,207_.jpg",672. Accel World: Infinite Burst,5.8, (315),"Nega Nebulus investigates a disturbance in the Accelerated World which is also having negative effects on the real world, and is forced to team up with the other Kings to combat the threat."
"https://m.media-amazon.com/images/M/MV5BMjkyNzVjYTUtMmI2OS00NWE1LTkzNDItOWYwZTQ2NWRmYjhhXkEyXkFqcGc@._V1_QL75_UY207_CR34,0,140,207_.jpg",673. Wenn sich Menschenblut mit Vampirblut vermischt,,,"The beginning was hard and dark. It wasn't always easy for me to get there. But I wouldn't want to change anything in the world. My experiences have made me who I am today. In fact, it was 18 years ago now. When your classmate Caraxia disappeared without a trace. A year later, she was officially declared dead. But her body would never be found. Suddenly she came back. She also brings another person with her, a vampire, and when human blood mixes with vampire blood, the story's path leads through the mysterious world of samurai and the dark world of vampires. A character that seemed to come from a deep black nightmare. But you can't wake up. Suddenly a vampire appears in the room. The mother's physical love and pride for her (Kalaxyja). Your beloved child. There is no second chance for the first impression. ""Oh my god - vampire"" was the first impression.For most people it is the sight that presents itself to them,like a deep black nightmare,You just want to wake up from it.He is not ugly at all.But a 17-year-old boy with sharp teeth and claws,Eyes glowing in the dark,Wearing a black silk kimono. And a sword in his hand.It can be scary."
"https://m.media-amazon.com/images/M/MV5BYmRkYWZjZDgtNTJlNi00MzMxLWE0ZjUtMzBhNGZmZWYzYzRhXkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",674. Dream Fighter Wingman,6.8, (32),"A big superhero fan, Kenta created his own character: Wingman. However, his pranks tend to irritate his teachers as well as his junior high school sweetheart, the lovely Miku. The middle-schooler is overwhelmed when the beautiful Aoi irrupts into his life. Travelling from a parallel world, she grants him the protection of the Dream Notes, a book which can bring to life anything that is written in it. Every wild idea is now at the tip of Kenya's pencil... Wingman can now come to life to help Aoi protect the precious book from the evil Rimel! Wingman is one of the first successes from famous mangaka Masakazu Katsura (I""s, Video Girl Ai, DNA2, Zetman), that quickly got adapted for television by Toei Animation. A cult series mixing zany humor and adventure, the series also approaches a theme that is dear to its author, the love triangle, all through various caricatures of sentai (Japanese superhero series)."
"https://m.media-amazon.com/images/M/MV5BN2MwNDJkMjUtNDQ2ZS00MTc4LWFmODItOTY1MzUwMzJkYWE4XkEyXkFqcGc@._V1_QL75_UY207_CR13,0,140,207_.jpg",675. 22/7,6.6, (73),"One day, Miu Takigawa suddenly receives a letter notifying her that she has been chosen as a member of a brand-new project. Half in disbelief, she heads over to the location stated on the letter. There, she finds seven other girls summoned there in the same fashion. The girls behold a giant, top-secret facility. They stand in bewilderment as they are told they are going to debut for a major record label as an idol group. A new kind of idol, never-before-seen, is about to be born here."
"https://m.media-amazon.com/images/M/MV5BMjI5NjI5NjQyMV5BMl5BanBnXkFtZTgwNDQ2OTU4NjE@._V1_QL75_UY207_CR8,0,140,207_.jpg",676. Oblivion Island: Haruka and the Magic Mirror,6.8, (768),"A teenage girl discovers a magical world, which forces her to come to terms with her grief for her deceased mother, and her tenuous relationship with her father."
"https://m.media-amazon.com/images/M/MV5BMGVkNzdlZDMtMjA0Mi00ZTdlLWEyZjQtNDQyYjhkN2Y1OTc4XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",677. Chibi Godzilla Raids Again,7.5, (32),"Welcome back, Chibi Godzilla. Everyone's favorite little monster has made its return with the new anime series Chibi Godzilla Raids Again."
"https://m.media-amazon.com/images/M/MV5BOTFmNmYzOTAtOWNlZS00N2I3LTkwZTAtZmFhNTYyMjg0YTE3XkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",678. Oshi ga Budôkan ittekuretara shinu,6.9, (136),"Two years ago, Eri was hypnotized by Maina Ichii and her pop group ChamJam. Now the desire to see them at the Budokan burns inside of her."
"https://m.media-amazon.com/images/M/MV5BOTAyMzYwNGUtMmQ0MC00YmFjLThlYWQtMmQzN2JjMGY1ZmZmXkEyXkFqcGc@._V1_QL75_UY207_CR4,0,140,207_.jpg",679. Corrector Yui,6.8, (76),"Yui is an average schoolgirl who lives in a future where all computers are supported by a single global network known as COMNET. Yui is a computer-illiterate girl who after a computer-lab accident is approached by IR, a raccoon looking corrector computer program, which tells her she must save COMNET. She must stop the rogue A.I. (Artificial Intelligence) computer program known as Grosser and his hench-programs from taking over the world. Grosser was originally designed to be that manager of all of COMNET. At first she's very reluctant to play the heroine because of her complete lack of knowledge and ability with computers. To save COMNET she must find and gain the trust of the other seven wayward corrector programs. They must also find the creator of COMNET Professor Inukai, to help stop Grosser for good."
"https://m.media-amazon.com/images/M/MV5BMjNkNjdmZTktY2U4My00MGJkLThiMDYtODczMTA4NGNkOWQ3XkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",680. I'll/CKBC,6.1, (15),"Two rivals that are sent to separate schools are pitted against each other on the basketball court, when one of them transfer's into the other's school."
"https://m.media-amazon.com/images/M/MV5BZTdlOWJlMWQtNTY0NC00MGJlLTljODUtMTY5YjU3OWNmNWMyXkEyXkFqcGc@._V1_QL75_UY207_CR8,0,140,207_.jpg",681. Song of Nunu: A League of Legends Story,7.7, (27),"Two best friends, one wild adventure. Join best friends Nunu and Willump on an adventure across the frozen wilds of the Freljord."
"https://m.media-amazon.com/images/M/MV5BMzcwNjVlOTQtOTI4MC00OGM4LWE5OTMtNjc4NGE0N2ExYmQ3XkEyXkFqcGc@._V1_QL75_UY207_CR5,0,140,207_.jpg",682. PERSONA3 the Movie #3 Falling Down,6.5, (555),The fight of the protagonist and his group S.E.E.S. with the strange monsters called 'Shadows' is getting closer to the end. Makoto and his allies engage in life-or-death battles with Shadows in order to end the Dark Hour.
"https://m.media-amazon.com/images/M/MV5BMTNlOGE2NGItMWVlZi00MTk4LWJhZjAtN2VhYzQ1OTMxNGNhXkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",683. Gekito! Kurasshugia turbo,7.5, (97),Kouya Marino is a young boy who is a big fan of 'Crush Gear' wants to be a world champion.
"https://m.media-amazon.com/images/M/MV5BZWFjM2FmYjQtZTIyNS00MTVjLTlkYjEtODFjYTE4M2EyMTQ1XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",684. Gal*Gun: Double Peace,5.6, (25),"A rail shooter, with a difference, replacing bullets with pheromone shots, and enemies with giddy love-obsessed school girls."
"https://m.media-amazon.com/images/M/MV5BOTA1M2MxNTgtNDNkNC00OGU3LWE2YjQtYjAxNzFiNDJjMDI1XkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg","685. Wave, Listen to Me!",6.9, (303),"From manga legend Hiroaki Samura, creator of Blade of the Immortal and Die Wergelder, comes something completely different, the journey of one disgruntled young woman's journey into the wild rapids of talk radio."
"https://m.media-amazon.com/images/M/MV5BNmYwMmViYzgtNmYwNS00N2UxLWI1NGQtZmExNTI0NDFlOWVjXkEyXkFqcGc@._V1_QL75_UY207_CR8,0,140,207_.jpg",686. Divi-Dead,6.3, (7),"Trust No-one...But Yourself? My name is Ranmaru Hibikiya. Today is my first day at Asao Private School? My uncle is the dean of this school. About a month ago, he paid me a visit and offered me enrollment at his school. Seeing I've been out of school for a long time, I accepted his offer. What was the catch? He asked me to keep an eye out for him. Bluntly, I was to be his spy? No problem. Well actually, there was a problem. Once I arrived, I started noticing some disturbing things. There was violence and misconduct happening on campus, not the usual pass times at a private high school. As I got deeper into my investigation, I came across a possible correlation between an underground society and the unusual behavior of my peers. I realized that I could not trust ANYONE. There's just one last thing...After transferring, sometime between all the sexual escapades happening on campus, and my investigation, something horrifying happened to me. I...? Join me in my quest to uncover the horrible secrets at Asao Private School...and find out what fate holds for me."
